 389.45 0.349352  3.15081   0.7353   0.0000   0.0000   0.7353
 389.52 0.349364  3.15725   0.7371   0.0000   0.0000   0.7371
 389.59 0.349377  3.16370   0.7388   0.0000   0.0000   0.7388
 389.65 0.349389  3.17014   0.7405   0.0000   0.0000   0.7405
 389.72 0.349401  3.17658   0.7422   0.0000   0.0000   0.7422
 389.79 0.349414  3.18302   0.7439   0.0000   0.0000   0.7439
 389.86 0.349426  3.18946   0.7456   0.0000   0.0000   0.7456
 389.93 0.349438  3.19590   0.7472   0.0000   0.0000   0.7472
 390.00 0.349451  3.20235   0.7489   0.0000   0.0000   0.7489
 390.07 0.349463  3.20914   0.7507   0.0000   0.0000   0.7507
 390.14 0.349475  3.21594   0.7524   0.0000   0.0000   0.7524
 390.21 0.349488  3.22273   0.7540   0.0000   0.0000   0.7540
 390.28 0.349500  3.22953   0.7551   0.0000   0.0000   0.7551
 390.35 0.349512  3.23632   0.7545   0.0000   0.0000   0.7545
 390.42 0.349525  3.24312   0.7508   0.0000   0.0000   0.7508
 390.48 0.349537  3.24991   0.7435   0.0000   0.0000   0.7435
 390.55 0.349549  3.25671   0.7345   0.0000   0.0000   0.7345
 390.62 0.349562  3.26350   0.7268   0.0000   0.0000   0.7268
 390.69 0.349574  3.27030   0.7223   0.0000   0.0000   0.7223
 390.76 0.349586  3.27709   0.7213   0.0000   0.0000   0.7213
 390.83 0.349598  3.28389   0.7234   0.0000   0.0000   0.7234
 390.90 0.349611  3.29068   0.7277   0.0000   0.0000   0.7277
 390.97 0.349623  3.29748   0.7330   0.0000   0.0000   0.7330
 391.04 0.349635  3.30427   0.7382   0.0000   0.0000   0.7382
 391.11 0.349648  3.31107   0.7432   0.0000   0.0000   0.7432
 391.18 0.349660  3.31786   0.7478   0.0000   0.0000   0.7478
 391.24 0.349672  3.32466   0.7520   0.0000   0.0000   0.7520
 391.31 0.349684  3.33145   0.7554   0.0000   0.0000   0.7554
 391.38 0.349697  3.33825   0.7574   0.0000   0.0000   0.7574
 391.45 0.349709  3.34504   0.7579   0.0000   0.0000   0.7579
 391.52 0.349721  3.35184   0.7581   0.0000   0.0000   0.7581
 391.59 0.349734  3.35863   0.7599   0.0000   0.0000   0.7599
 391.66 0.349746  3.36543   0.7639   0.0000   0.0000   0.7639
 391.73 0.349758  3.37222   0.7686   0.0000   0.0000   0.7686
 391.80 0.349770  3.37902   0.7723   0.0000   0.0000   0.7723
 391.87 0.349783  3.38581   0.7746   0.0000   0.0000   0.7746
 391.94 0.349795  3.39261   0.7764   0.0000   0.0000   0.7764
 392.00 0.349807  3.39940   0.7787   0.0000   0.0000   0.7787
 392.07 0.349819  3.40620   0.7813   0.0000   0.0000   0.7813
 392.14 0.349832  3.41299   0.7839   0.0000   0.0000   0.7839
 392.21 0.349844  3.41979   0.7863   0.0000   0.0000   0.7863
 392.28 0.349856  3.42658   0.7885   0.0000   0.0000   0.7885
 392.35 0.349868  3.43338   0.7901   0.0000   0.0000   0.7901
 392.42 0.349881  3.44017   0.7913   0.0000   0.0000   0.7913
 392.49 0.349893  3.44697   0.7928   0.0000   0.0000   0.7928
 392.56 0.349905  3.45376   0.7950   0.0000   0.0000   0.7950
 392.63 0.349917  3.46056   0.7972   0.0000   0.0000   0.7972
 392.70 0.349930  3.46735   0.7992   0.0000   0.0000   0.7992
 392.76 0.349942  3.47415   0.8013   0.0000   0.0000   0.8013
 392.83 0.349954  3.48094   0.8039   0.0000   0.0000   0.8039
 392.90 0.349966  3.48774   0.8070   0.0000   0.0000   0.8070
 392.97 0.349979  3.49453   0.8106   0.0000   0.0000   0.8106
 393.04 0.349991  3.50133   0.8143   0.0000   0.0000   0.8143
 393.11 0.350003  3.50812   0.8175   0.0000   0.0000   0.8175
 393.18 0.350015  3.51492   0.8199   0.0000   0.0000   0.8199
 393.25 0.350027  3.52171   0.8223   0.0000   0.0000   0.8223
 393.32 0.350040  3.52851   0.8254   0.0000   0.0000   0.8254
 393.39 0.350052  3.53530   0.8294   0.0000   0.0000   0.8294
 393.46 0.350064  3.54210   0.8338   0.0000   0.0000   0.8338
 393.52 0.350076  3.54889   0.8377   0.0000   0.0000   0.8377
 393.59 0.350088  3.55569   0.8406   0.0000   0.0000   0.8406
 393.66 0.350101  3.56248   0.8424   0.0000   0.0000   0.8424
 393.73 0.350113  3.56928   0.8434   0.0000   0.0000   0.8434
 393.80 0.350125  3.57607   0.8438   0.0000   0.0000   0.8438
 393.87 0.350137  3.58287   0.8435   0.0000   0.0000   0.8435
 393.94 0.350149  3.58966   0.8422   0.0000   0.0000   0.8422
 394.01 0.350162  3.59646   0.8393   0.0000   0.0000   0.8393
 394.08 0.350174  3.60325   0.8353   0.0000   0.0000   0.8353
 394.15 0.350186  3.61005   0.8306   0.0000   0.0000   0.8306
 394.22 0.350198  3.61684   0.8259   0.0000   0.0000   0.8259
 394.28 0.350210  3.62364   0.8219   0.0000   0.0000   0.8219
 394.35 0.350223  3.63043   0.8204   0.0000   0.0000   0.8204
 394.42 0.350235  3.63723   0.8230   0.0000   0.0000   0.8230
 394.49 0.350247  3.64402   0.8289   0.0000   0.0000   0.8289
 394.56 0.350259  3.65082   0.8351   0.0000   0.0000   0.8351
 394.63 0.350271  3.65761   0.8398   0.0000   0.0000   0.8398
 394.70 0.350283  3.66441   0.8438   0.0000   0.0000   0.8438
 394.77 0.350296  3.67120   0.8468   0.0000   0.0000   0.8468
 394.84 0.350308  3.67800   0.8475   0.0000   0.0000   0.8475
 394.91 0.350320  3.68479   0.8469   0.0000   0.0000   0.8469
 394.98 0.350332  3.69159   0.8482   0.0000   0.0000   0.8482
 395.04 0.350344  3.69838   0.8511   0.0000   0.0000   0.8511
 395.11 0.350356  3.70518   0.8505   0.0000   0.0000   0.8505
 395.18 0.350369  3.71197   0.8451   0.0000   0.0000   0.8451
 395.25 0.350381  3.71877   0.8408   0.0000   0.0000   0.8408
 395.32 0.350393  3.72556   0.8446   0.0000   0.0000   0.8446
 395.39 0.350405  3.73236   0.8555   0.0000   0.0000   0.8555
 395.46 0.350417  3.73915   0.8663   0.0000   0.0000   0.8663
 395.53 0.350429  3.74595   0.8720   0.0000   0.0000   0.8720
 395.60 0.350442  3.75274   0.8728   0.0000   0.0000   0.8728
 395.67 0.350454  3.75954   0.8728   0.0000   0.0000   0.8728
 395.74 0.350466  3.76633   0.8760   0.0000   0.0000   0.8760
 395.80 0.350478  3.77313   0.8827   0.0000   0.0000   0.8827
 395.87 0.350490  3.77992   0.8899   0.0000   0.0000   0.8899
 395.94 0.350502  3.78672   0.8936   0.0000   0.0000   0.8936
 396.01 0.350514  3.79351   0.8926   0.0000   0.0000   0.8926
 396.08 0.350526  3.80031   0.8889   0.0000   0.0000   0.8889
 396.15 0.350539  3.80710   0.8870   0.0000   0.0000   0.8870
 396.22 0.350551  3.81390   0.8897   0.0000   0.0000   0.8897
 396.29 0.350563  3.82069   0.8968   0.0000   0.0000   0.8968
 396.36 0.350575  3.82749   0.9051   0.0000   0.0000   0.9051
 396.43 0.350587  3.83428   0.9119   0.0000   0.0000   0.9119
 396.50 0.350599  3.84108   0.9164   0.0000   0.0000   0.9164
 396.56 0.350611  3.84787   0.9193   0.0000   0.0000   0.9193
 396.63 0.350623  3.85467   0.9215   0.0000   0.0000   0.9215
 396.70 0.350636  3.86146   0.9234   0.0000   0.0000   0.9234
 396.77 0.350648  3.86826   0.9252   0.0000   0.0000   0.9252
 396.84 0.350660  3.87505   0.9270   0.0000   0.0000   0.9270
 396.91 0.350672  3.88185   0.9289   0.0000   0.0000   0.9289
 396.98 0.350684  3.88864   0.9307   0.0000   0.0000   0.9307
 397.05 0.350696  3.89544   0.9325   0.0000   0.0000   0.9325
 397.12 0.350708  3.90223   0.9343   0.0000   0.0000   0.9343
 397.19 0.350720  3.90903   0.9357   0.0000   0.0000   0.9357
 397.26 0.350732  3.91582   0.9361   0.0000   0.0000   0.9361
 397.33 0.350744  3.92262   0.9342   0.0000   0.0000   0.9342
 397.39 0.350757  3.92941   0.9296   0.0000   0.0000   0.9296
 397.46 0.350769  3.93621   0.9244   0.0000   0.0000   0.9244
 397.53 0.350781  3.94300   0.9223   0.0000   0.0000   0.9223
 397.60 0.350793  3.94980   0.9248   0.0000   0.0000   0.9248
 397.67 0.350805  3.95659   0.9282   0.0000   0.0000   0.9282
 397.74 0.350817  3.96339   0.9270   0.0000   0.0000   0.9270
 397.81 0.350829  3.97018   0.9211   0.0000   0.0000   0.9211
 397.88 0.350841  3.97698   0.9167   0.0000   0.0000   0.9167
 397.95 0.350853  3.98377   0.9189   0.0000   0.0000   0.9189
 398.02 0.350865  3.99057   0.9252   0.0000   0.0000   0.9252
 398.09 0.350877  3.99736   0.9293   0.0000   0.0000   0.9293
