 385.58 0.348658  2.70560   0.7821   0.0000   0.0000   0.7821
 385.65 0.348670  2.71070   0.7816   0.0000   0.0000   0.7816
 385.72 0.348683  2.71580   0.7847   0.0000   0.0000   0.7847
 385.79 0.348695  2.72090   0.7905   0.0000   0.0000   0.7905
 385.85 0.348708  2.72600   0.7967   0.0000   0.0000   0.7967
 385.92 0.348720  2.73110   0.8015   0.0000   0.0000   0.8015
 385.99 0.348732  2.73620   0.8046   0.0000   0.0000   0.8046
 386.06 0.348745  2.74130   0.8067   0.0000   0.0000   0.8067
 386.13 0.348757  2.74640   0.8085   0.0000   0.0000   0.8085
 386.20 0.348770  2.75150   0.8101   0.0000   0.0000   0.8101
 386.27 0.348782  2.75660   0.8115   0.0000   0.0000   0.8115
 386.34 0.348795  2.76170   0.8123   0.0000   0.0000   0.8123
 386.41 0.348807  2.76680   0.8120   0.0000   0.0000   0.8120
 386.48 0.348820  2.77190   0.8106   0.0000   0.0000   0.8106
 386.55 0.348832  2.77700   0.8096   0.0000   0.0000   0.8096
 386.61 0.348844  2.78210   0.8106   0.0000   0.0000   0.8106
 386.68 0.348857  2.78720   0.8142   0.0000   0.0000   0.8142
 386.75 0.348869  2.79230   0.8190   0.0000   0.0000   0.8190
 386.82 0.348882  2.79740   0.8232   0.0000   0.0000   0.8232
 386.89 0.348894  2.80250   0.8262   0.0000   0.0000   0.8262
 386.96 0.348907  2.80760   0.8283   0.0000   0.0000   0.8283
 387.03 0.348919  2.81270   0.8301   0.0000   0.0000   0.8301
 387.10 0.348931  2.81780   0.8318   0.0000   0.0000   0.8318
 387.17 0.348944  2.82291   0.8335   0.0000   0.0000   0.8335
 387.24 0.348956  2.82801   0.8351   0.0000   0.0000   0.8351
 387.31 0.348969  2.83311   0.8367   0.0000   0.0000   0.8367
 387.37 0.348981  2.83821   0.8381   0.0000   0.0000   0.8381
 387.44 0.348993  2.84331   0.8388   0.0000   0.0000   0.8388
 387.51 0.349006  2.84841   0.8385   0.0000   0.0000   0.8385
 387.58 0.349018  2.85351   0.8377   0.0000   0.0000   0.8377
 387.65 0.349031  2.85861   0.8377   0.0000   0.0000   0.8377
 387.72 0.349043  2.86371   0.8399   0.0000   0.0000   0.8399
 387.79 0.349055  2.86881   0.8438   0.0000   0.0000   0.8438
 387.86 0.349068  2.87391   0.8479   0.0000   0.0000   0.8479
 387.93 0.349080  2.87901   0.8511   0.0000   0.0000   0.8511
 388.00 0.349093  2.88411   0.8533   0.0000   0.0000   0.8533
 388.07 0.349105  2.88921   0.8551   0.0000   0.0000   0.8551
 388.13 0.349117  2.89431   0.8564   0.0000   0.0000   0.8564
 388.20 0.349130  2.89941   0.8570   0.0000   0.0000   0.8570
 388.27 0.349142  2.90451   0.8568   0.0000   0.0000   0.8568
 388.34 0.349154  2.90961   0.8567   0.0000   0.0000   0.8567
 388.41 0.349167  2.91471   0.8577   0.0000   0.0000   0.8577
 388.48 0.349179  2.91981   0.8605   0.0000   0.0000   0.8605
 388.55 0.349192  2.92491   0.8641   0.0000   0.0000   0.8641
 388.62 0.349204  2.93001   0.8670   0.0000   0.0000   0.8670
 388.69 0.349216  2.93511   0.8679   0.0000   0.0000   0.8679
 388.76 0.349229  2.94021   0.8652   0.0000   0.0000   0.8652
 388.83 0.349241  2.94531   0.8581   0.0000   0.0000   0.8581
 388.89 0.349253  2.95041   0.8491   0.0000   0.0000   0.8491
 388.96 0.349266  2.95551   0.8440   0.0000   0.0000   0.8440
 389.03 0.349278  2.96061   0.8471   0.0000   0.0000   0.8471
 389.10 0.349290  2.96571   0.8569   0.0000   0.0000   0.8569
 389.17 0.349303  2.97081   0.8681   0.0000   0.0000   0.8681
 389.24 0.349315  2.97591   0.8770   0.0000   0.0000   0.8770
 389.31 0.349327  2.98101   0.8828   0.0000   0.0000   0.8828
 389.38 0.349340  2.98611   0.8864   0.0000   0.0000   0.8864
 389.45 0.349352  2.99121   0.8887   0.0000   0.0000   0.8887
 389.52 0.349364  2.99631   0.8906   0.0000   0.0000   0.8906
 389.59 0.349377  3.00141   0.8923   0.0000   0.0000   0.8923
 389.65 0.349389  3.00651   0.8940   0.0000   0.0000   0.8940
 389.72 0.349401  3.01161   0.8957   0.0000   0.0000   0.8957
 389.79 0.349414  3.01671   0.8974   0.0000   0.0000   0.8974
 389.86 0.349426  3.02181   0.8991   0.0000   0.0000   0.8991
 389.93 0.349438  3.02691   0.9007   0.0000   0.0000   0.9007
 390.00 0.349451  3.03201   0.9024   0.0000   0.0000   0.9024
 390.07 0.349463  3.03729   0.9042   0.0000   0.0000   0.9042
 390.14 0.349475  3.04256   0.9059   0.0000   0.0000   0.9059
 390.21 0.349488  3.04784   0.9073   0.0000   0.0000   0.9073
 390.28 0.349500  3.05311   0.9078   0.0000   0.0000   0.9078
 390.35 0.349512  3.05839   0.9053   0.0000   0.0000   0.9053
 390.42 0.349525  3.06366   0.8972   0.0000   0.0000   0.8972
 390.48 0.349537  3.06894   0.8830   0.0000   0.0000   0.8830
 390.55 0.349549  3.07421   0.8659   0.0000   0.0000   0.8659
 390.62 0.349562  3.07949   0.8513   0.0000   0.0000   0.8513
 390.69 0.349574  3.08476   0.8424   0.0000   0.0000   0.8424
 390.76 0.349586  3.09004   0.8395   0.0000   0.0000   0.8395
 390.83 0.349598  3.09531   0.8418   0.0000   0.0000   0.8418
 390.90 0.349611  3.10059   0.8478   0.0000   0.0000   0.8478
 390.97 0.349623  3.10586   0.8555   0.0000   0.0000   0.8555
 391.04 0.349635  3.11114   0.8632   0.0000   0.0000   0.8632
 391.11 0.349648  3.11641   0.8705   0.0000   0.0000   0.8705
 391.18 0.349660  3.12169   0.8771   0.0000   0.0000   0.8771
 391.24 0.349672  3.12696   0.8830   0.0000   0.0000   0.8830
 391.31 0.349684  3.13224   0.8876   0.0000   0.0000   0.8876
 391.38 0.349697  3.13751   0.8898   0.0000   0.0000   0.8898
 391.45 0.349709  3.14279   0.8894   0.0000   0.0000   0.8894
 391.52 0.349721  3.14806   0.8885   0.0000   0.0000   0.8885
 391.59 0.349734  3.15334   0.8904   0.0000   0.0000   0.8904
 391.66 0.349746  3.15861   0.8959   0.0000   0.0000   0.8959
 391.73 0.349758  3.16389   0.9027   0.0000   0.0000   0.9027
 391.80 0.349770  3.16916   0.9078   0.0000   0.0000   0.9078
 391.87 0.349783  3.17444   0.9105   0.0000   0.0000   0.9105
 391.94 0.349795  3.17971   0.9123   0.0000   0.0000   0.9123
 392.00 0.349807  3.18499   0.9148   0.0000   0.0000   0.9148
 392.07 0.349819  3.19026   0.9181   0.0000   0.0000   0.9181
 392.14 0.349832  3.19554   0.9213   0.0000   0.0000   0.9213
 392.21 0.349844  3.20081   0.9241   0.0000   0.0000   0.9241
 392.28 0.349856  3.20609   0.9267   0.0000   0.0000   0.9267
 392.35 0.349868  3.21136   0.9282   0.0000   0.0000   0.9282
 392.42 0.349881  3.21664   0.9288   0.0000   0.0000   0.9288
 392.49 0.349893  3.22191   0.9302   0.0000   0.0000   0.9302
 392.56 0.349905  3.22719   0.9327   0.0000   0.0000   0.9327
 392.63 0.349917  3.23246   0.9352   0.0000   0.0000   0.9352
 392.70 0.349930  3.23774   0.9372   0.0000   0.0000   0.9372
 392.76 0.349942  3.24301   0.9395   0.0000   0.0000   0.9395
 392.83 0.349954  3.24829   0.9427   0.0000   0.0000   0.9427
 392.90 0.349966  3.25356   0.9468   0.0000   0.0000   0.9468
 392.97 0.349979  3.25884   0.9517   0.0000   0.0000   0.9517
 393.04 0.349991  3.26411   0.9568   0.0000   0.0000   0.9568
 393.11 0.350003  3.26938   0.9610   0.0000   0.0000   0.9610
 393.18 0.350015  3.27466   0.9639   0.0000   0.0000   0.9639
